"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"113",0.503,0.5402,0.5726,0.6188,0.564,0.5623,0.5727,0.607,0.5945,0.5664,0.5969,0.5845,0.6016,0.5682,0.5783,0.5791,0.5065,0.549,0.5524,0.5585,0.4175,0.5022,0.5197,0.4858,0.4715
"114",0.6535,0.5822,0.5685,0.5854,0.677,0.6449,0.6264,0.5935,0.604,0.6564,0.5503,0.6135,0.5608,0.5588,0.5824,0.5001,0.5085,0.446,0.5334,0.5425,0.4956,0.4262,0.4722,0.4551,0.5705
"115",0.547,0.5584,0.5615,0.555,0.5715,0.4389,0.4083,0.544,0.5165,0.4887,0.512,0.5335,0.5361,0.5488,0.5002,0.6082,0.6395,0.5225,0.5388,0.598,0.5588,0.5482,0.5812,0.4797,0.5195
"116",0.744,0.7008,0.7635,0.7012,0.7005,0.6932,0.6943,0.7063,0.6295,0.6884,0.7129,0.6865,0.7572,0.7622,0.7164,0.3334,0.365,0.4325,0.4162,0.4535,0.3785,0.4274,0.3275,0.2742,0.2575
"117",0.563,0.5402,0.5943,0.6098,0.5195,0.5267,0.4548,0.5714,0.5275,0.544,0.5618,0.5195,0.523,0.6309,0.5751,0.5922,0.5255,0.568,0.6226,0.5955,0.4936,0.5343,0.5123,0.5231,0.5175
"118",0.6565,0.5794,0.581,0.6094,0.673,0.6981,0.6441,0.6922,0.6385,0.6304,0.4748,0.4225,0.4684,0.4287,0.4946,0.6838,0.558,0.6705,0.716,0.7175,0.6201,0.5767,0.6301,0.6058,0.623
"119",0.579,0.5288,0.4967,0.4732,0.4775,0.4502,0.4871,0.4539,0.474,0.4474,0.5546,0.5195,0.5055,0.4554,0.5018,0.395,0.4385,0.386,0.3388,0.336,0.5232,0.4952,0.4279,0.4144,0.5205
"120",0.6465,0.6862,0.6647,0.6932,0.7335,0.5155,0.5209,0.562,0.504,0.521,0.5848,0.6305,0.6838,0.6019,0.5932,0.4682,0.5125,0.447,0.5138,0.4515,0.6422,0.6171,0.6467,0.6524,0.658
"121",0.7185,0.746,0.7549,0.8314,0.782,0.6659,0.6212,0.6963,0.6725,0.6073,0.737,0.7145,0.7375,0.7206,0.7371,0.6098,0.558,0.4615,0.6394,0.541,0.5657,0.4547,0.5261,0.5309,0.5795
"122",0.643,0.6362,0.6222,0.6906,0.601,0.6053,0.5922,0.5909,0.5575,0.6476,0.5848,0.5805,0.6308,0.6521,0.6227,0.6757,0.5765,0.665,0.6228,0.635,0.54,0.5271,0.5657,0.4945,0.5155
"123",0.5575,0.588,0.5968,0.5626,0.577,0.7553,0.7419,0.7495,0.732,0.7128,0.5663,0.554,0.5545,0.5428,0.5324,0.6723,0.6795,0.712,0.6842,0.647,0.4851,0.4751,0.4732,0.4411,0.45
"124",0.659,0.5846,0.6326,0.567,0.5945,0.5742,0.5593,0.6019,0.583,0.5532,0.5431,0.5925,0.5688,0.5632,0.5362,0.486,0.4425,0.438,0.4822,0.427,0.4954,0.4266,0.4345,0.5098,0.458
"125",0.6445,0.5156,0.5916,0.5792,0.5465,0.6346,0.6296,0.606,0.629,0.6149,0.5759,0.5695,0.6023,0.4986,0.5601,0.6306,0.7305,0.6675,0.734,0.7015,0.6437,0.6082,0.7057,0.6426,0.6045
"126",0.4675,0.4562,0.4062,0.4884,0.452,0.5703,0.6526,0.5796,0.66,0.5569,0.5779,0.6355,0.593,0.6116,0.5707,0.339,0.3765,0.4275,0.4402,0.477,0.4182,0.3878,0.4278,0.3916,0.353
"127",0.6815,0.599,0.675,0.5742,0.589,0.3976,0.3805,0.3623,0.438,0.3616,0.6912,0.654,0.7103,0.623,0.6227,0.5938,0.678,0.6185,0.6292,0.6225,0.5136,0.5799,0.6189,0.573,0.6225
"128",0.5325,0.5228,0.522,0.5176,0.552,0.7099,0.6561,0.7287,0.7095,0.6546,0.3896,0.4175,0.3423,0.4377,0.413,0.3446,0.417,0.386,0.3994,0.3675,0.4967,0.4855,0.5083,0.5972,0.587
"129",0.702,0.6968,0.6406,0.631,0.678,0.4808,0.5266,0.5233,0.5745,0.5551,0.5068,0.5265,0.5429,0.5932,0.5708,0.545,0.522,0.5845,0.5684,0.5905,0.5804,0.7215,0.6544,0.5943,0.6335
"130",0.5895,0.4948,0.4798,0.5096,0.6315,0.4087,0.4549,0.4345,0.4395,0.4034,0.7202,0.736,0.7694,0.7431,0.7563,0.5163,0.491,0.588,0.5918,0.544,0.4655,0.4611,0.4945,0.516,0.6035
"131",0.5985,0.508,0.5002,0.5668,0.577,0.4309,0.4553,0.4238,0.4355,0.4996,0.4466,0.4135,0.3691,0.4045,0.4233,0.6129,0.5015,0.502,0.5434,0.502,0.6951,0.6418,0.664,0.6463,0.632
"132",0.6045,0.5576,0.5998,0.551,0.5865,0.571,0.543,0.5657,0.5655,0.5968,0.5448,0.5645,0.549,0.6061,0.5952,0.4766,0.5705,0.5545,0.5174,0.651,0.6864,0.5729,0.575,0.5794,0.592
"133",0.571,0.5936,0.5846,0.5898,0.6295,0.432,0.4441,0.4061,0.3535,0.4291,0.5795,0.649,0.6301,0.5694,0.6234,0.6833,0.699,0.624,0.5632,0.6715,0.6475,0.6574,0.5979,0.6247,0.739
"134",0.666,0.6526,0.6309,0.7124,0.6375,0.6418,0.6474,0.6101,0.6285,0.588,0.6297,0.554,0.5391,0.5889,0.5747,0.6472,0.6075,0.661,0.5828,0.6225,0.5367,0.6598,0.6208,0.5477,0.6075
"135",0.5705,0.5124,0.5958,0.4976,0.5625,0.445,0.4422,0.4034,0.4415,0.424,0.4811,0.466,0.4739,0.4494,0.4393,0.4533,0.4315,0.4235,0.464,0.355,0.5274,0.4187,0.4371,0.3782,0.536
"136",0.654,0.5868,0.6377,0.6014,0.573,0.693,0.6989,0.6459,0.6005,0.6384,0.7051,0.63,0.6896,0.6441,0.6347,0.628,0.5675,0.4605,0.5808,0.55,0.6126,0.5471,0.6163,0.597,0.5665
"137",0.584,0.6162,0.6105,0.6298,0.5875,0.4251,0.421,0.3664,0.4255,0.4238,0.7128,0.739,0.7679,0.7117,0.7099,0.6761,0.725,0.715,0.7098,0.6855,0.7286,0.6627,0.755,0.7261,0.716
"138",0.606,0.5966,0.5692,0.632,0.696,0.5627,0.5853,0.6017,0.553,0.6148,0.5786,0.5985,0.6072,0.5787,0.5926,0.6794,0.59,0.658,0.7096,0.722,0.6197,0.5557,0.6312,0.6535,0.6445
"139",0.585,0.4968,0.5595,0.5414,0.544,0.5102,0.5263,0.5586,0.5815,0.533,0.5367,0.5405,0.5298,0.5566,0.513,0.4855,0.5165,0.454,0.5428,0.4675,0.4973,0.4854,0.4139,0.4543,0.4965
"140",0.608,0.554,0.5814,0.6072,0.5465,0.444,0.4011,0.5161,0.494,0.4311,0.482,0.4275,0.4616,0.4355,0.4955,0.4012,0.3975,0.343,0.415,0.313,0.671,0.6629,0.6558,0.6565,0.6985
"141",0.626,0.6366,0.692,0.6512,0.5885,0.5797,0.5471,0.5371,0.59,0.527,0.6847,0.6945,0.7107,0.694,0.6911,0.408,0.462,0.4905,0.4566,0.454,0.7664,0.6881,0.7749,0.7159,0.7225
"142",0.5325,0.5062,0.4951,0.4934,0.5445,0.4028,0.4722,0.405,0.493,0.4852,0.5394,0.505,0.5105,0.5572,0.538,0.7296,0.7,0.6675,0.7346,0.648,0.4402,0.5848,0.4935,0.5385,0.555
"143",0.639,0.6374,0.705,0.6984,0.7375,0.4557,0.5159,0.5208,0.51,0.5397,0.6069,0.5885,0.619,0.5647,0.5738,0.5584,0.5015,0.5305,0.5318,0.518,0.5842,0.5847,0.6821,0.6194,0.606
"144",0.4545,0.4334,0.3379,0.4164,0.4185,0.4478,0.3891,0.5175,0.493,0.4519,0.5664,0.5175,0.5358,0.6089,0.5582,0.4118,0.3325,0.369,0.4022,0.4115,0.5269,0.5674,0.5428,0.4882,0.5405
"145",0.562,0.5624,0.5745,0.538,0.5055,0.6532,0.5802,0.6555,0.621,0.6269,0.435,0.4105,0.445,0.4104,0.3705,0.5036,0.5185,0.479,0.5942,0.5465,0.4593,0.5304,0.6078,0.5528,0.4935
"146",0.6725,0.6842,0.7114,0.674,0.7085,0.5631,0.5952,0.5856,0.53,0.5936,0.4627,0.498,0.4252,0.4637,0.437,0.7152,0.7755,0.7365,0.6712,0.724,0.5006,0.5414,0.46,0.4322,0.519
"147",0.604,0.5244,0.5183,0.5674,0.665,0.6779,0.6383,0.7059,0.6835,0.6216,0.511,0.4605,0.4674,0.5048,0.4931,0.5131,0.613,0.5345,0.536,0.547,0.6384,0.563,0.6018,0.6311,0.655
"148",0.444,0.438,0.3975,0.4336,0.337,0.5475,0.463,0.4813,0.4845,0.4947,0.4353,0.4415,0.373,0.4014,0.3795,0.4297,0.452,0.4175,0.4756,0.3545,0.5278,0.5364,0.4836,0.5678,0.5275
"149",0.4995,0.4684,0.4175,0.535,0.485,0.4079,0.3727,0.3472,0.458,0.3395,0.5963,0.528,0.5631,0.656,0.578,0.6647,0.56,0.6535,0.6182,0.63,0.5928,0.5394,0.5572,0.6748,0.555
"150",0.549,0.5106,0.4521,0.53,0.593,0.672,0.6147,0.6889,0.6325,0.6214,0.5628,0.6095,0.6008,0.5315,0.5894,0.5842,0.6315,0.5865,0.5122,0.6725,0.4698,0.5825,0.5613,0.4721,0.551
"151",0.59,0.503,0.4629,0.4952,0.646,0.6207,0.5597,0.5912,0.5795,0.5985,0.5703,0.508,0.5275,0.6429,0.5768,0.5319,0.572,0.5565,0.538,0.581,0.3803,0.3291,0.2953,0.3255,0.4575
"152",0.55,0.5406,0.5187,0.547,0.589,0.6547,0.6284,0.6555,0.652,0.6075,0.5925,0.613,0.653,0.6359,0.6333,0.6703,0.623,0.5325,0.7052,0.606,0.604,0.4459,0.5388,0.6376,0.6195
"153",0.3995,0.3894,0.4608,0.4768,0.4155,0.4727,0.3974,0.3109,0.3855,0.4548,0.3836,0.3885,0.2958,0.3638,0.354,0.4169,0.3855,0.331,0.4572,0.3715,0.2969,0.3372,0.4341,0.4312,0.4365
"154",0.6465,0.5974,0.6929,0.6282,0.715,0.4524,0.5038,0.4255,0.457,0.4235,0.729,0.695,0.771,0.7615,0.7272,0.6755,0.727,0.7,0.788,0.7545,0.5261,0.471,0.5012,0.562,0.5325
"155",0.5365,0.5088,0.5927,0.593,0.503,0.577,0.5881,0.6547,0.5905,0.5656,0.5332,0.559,0.5525,0.5664,0.5396,0.6398,0.666,0.6125,0.602,0.57,0.6576,0.6572,0.6564,0.6415,0.584
"156",0.494,0.5496,0.5058,0.4982,0.494,0.4547,0.4734,0.4706,0.475,0.435,0.5528,0.5755,0.6032,0.6184,0.5659,0.4754,0.5655,0.5355,0.5144,0.501,0.3778,0.3423,0.3462,0.4008,0.354
"157",0.566,0.5846,0.5806,0.5698,0.6405,0.4536,0.4605,0.5462,0.4975,0.4462,0.6155,0.6205,0.6785,0.6428,0.6349,0.5962,0.54,0.6405,0.5896,0.5985,0.435,0.5229,0.626,0.5516,0.495
"158",0.629,0.6852,0.7158,0.6774,0.6685,0.6988,0.7039,0.6934,0.6505,0.6764,0.4717,0.4285,0.4573,0.435,0.5004,0.7367,0.733,0.75,0.703,0.671,0.669,0.6086,0.6634,0.6262,0.654
"159",0.6445,0.6314,0.6665,0.6994,0.71,0.4325,0.5165,0.4236,0.4705,0.4963,0.6475,0.652,0.722,0.7143,0.704,0.7061,0.735,0.696,0.826,0.7375,0.5724,0.5551,0.5503,0.6578,0.5685
"160",0.492,0.4496,0.3611,0.4536,0.4215,0.4417,0.4553,0.4452,0.4615,0.4679,0.6927,0.657,0.7346,0.7154,0.6924,0.7061,0.6795,0.7315,0.6894,0.6355,0.4451,0.567,0.4909,0.5011,0.5365
"161",0.616,0.5486,0.614,0.6078,0.5845,0.5146,0.4514,0.5699,0.5215,0.5466,0.5736,0.624,0.5949,0.5942,0.5524,0.7296,0.7,0.6675,0.7346,0.648,0.6144,0.6252,0.5763,0.5825,0.539
"162",0.645,0.6438,0.6287,0.6984,0.614,0.5798,0.6002,0.6414,0.621,0.6374,0.5628,0.6,0.5499,0.5628,0.5626,0.4846,0.589,0.5275,0.5744,0.5825,0.6124,0.6266,0.6434,0.6321,0.5535
"163",0.534,0.5396,0.5251,0.5334,0.4905,0.4357,0.3684,0.4904,0.457,0.4327,0.6876,0.665,0.7306,0.7029,0.6934,0.6915,0.6015,0.6075,0.6288,0.606,0.5246,0.5695,0.5866,0.6049,0.548
"164",0.728,0.7,0.7977,0.789,0.7365,0.7286,0.7029,0.7183,0.6715,0.7214,0.7262,0.6855,0.7212,0.665,0.6504,0.781,0.7655,0.7715,0.794,0.728,0.4316,0.4469,0.4793,0.4575,0.4465
"165",0.608,0.5052,0.5914,0.58,0.531,0.6071,0.6042,0.5737,0.57,0.5932,0.4753,0.4495,0.4674,0.4861,0.471,0.4514,0.5065,0.53,0.5194,0.602,0.5271,0.4274,0.4304,0.3809,0.532
"166",0.511,0.455,0.4445,0.4988,0.4685,0.6177,0.5876,0.6126,0.612,0.5971,0.6132,0.578,0.6151,0.5642,0.5902,0.5027,0.5345,0.4175,0.5494,0.4795,0.6261,0.5778,0.5783,0.5843,0.584
"167",0.5295,0.5026,0.4758,0.4804,0.537,0.4066,0.4512,0.3935,0.4265,0.4692,0.499,0.4965,0.4398,0.5425,0.5042,0.5171,0.5,0.51,0.6346,0.4985,0.5471,0.6363,0.5559,0.6967,0.6125
"168",0.1465,0.2068,0.2255,0.1502,0.196,0.7401,0.6972,0.7341,0.693,0.7248,0.6507,0.649,0.6994,0.7013,0.6751,0.5663,0.635,0.571,0.5138,0.6015,0.7321,0.6508,0.6613,0.6462,0.7425
"169",0.589,0.5102,0.5553,0.5512,0.5855,0.6435,0.6604,0.6363,0.645,0.6102,0.6601,0.627,0.7032,0.598,0.6321,0.672,0.5655,0.662,0.7032,0.7155,0.4124,0.4061,0.4552,0.3949,0.4185
"170",0.6565,0.5672,0.6198,0.557,0.5405,0.541,0.5047,0.6032,0.5645,0.5308,0.5928,0.5755,0.6078,0.5488,0.5597,0.5195,0.512,0.526,0.5144,0.537,0.6259,0.6124,0.6294,0.6215,0.565
"171",0.3635,0.4684,0.3749,0.4098,0.45,0.5597,0.526,0.5975,0.5815,0.5517,0.5721,0.6585,0.5897,0.5702,0.5796,0.6616,0.664,0.6285,0.6386,0.592,0.3938,0.4134,0.3784,0.4022,0.46
"172",0.643,0.6514,0.623,0.697,0.625,0.451,0.4526,0.5105,0.4645,0.466,0.6571,0.694,0.6911,0.6736,0.7023,0.6799,0.603,0.6575,0.6412,0.64,0.5733,0.5256,0.5809,0.6082,0.5615
"173",0.5865,0.5118,0.5136,0.5796,0.63,0.5354,0.5369,0.5429,0.5545,0.5226,0.5572,0.5655,0.5585,0.5844,0.5783,0.3184,0.311,0.312,0.3526,0.3615,0.7283,0.6267,0.6384,0.6723,0.726
"174",0.55,0.5098,0.5087,0.5212,0.516,0.4668,0.5169,0.5603,0.5575,0.4724,0.4968,0.486,0.4707,0.5546,0.5212,0.7009,0.573,0.6885,0.7424,0.7165,0.5932,0.5986,0.589,0.501,0.6135
"175",0.444,0.4002,0.353,0.4014,0.4225,0.4765,0.557,0.3949,0.459,0.466,0.6085,0.6085,0.6331,0.6948,0.6278,0.5416,0.5815,0.4545,0.5516,0.489,0.5447,0.5898,0.5919,0.657,0.576
"176",0.4675,0.4554,0.4114,0.4944,0.446,0.4863,0.4256,0.3859,0.3755,0.4154,0.5884,0.6455,0.6044,0.5892,0.5672,0.7114,0.6895,0.6715,0.6732,0.649,0.6513,0.4978,0.6148,0.5665,0.654
"177",0.4025,0.3478,0.2552,0.4166,0.3115,0.3971,0.4432,0.4284,0.4155,0.4093,0.3465,0.3115,0.2495,0.3487,0.3227,0.4905,0.478,0.4665,0.4782,0.445,0.5486,0.6193,0.5567,0.6588,0.599
"178",0.5295,0.4674,0.4804,0.4154,0.554,0.5302,0.4844,0.5968,0.579,0.4773,0.5767,0.56,0.5498,0.6166,0.5785,0.6683,0.696,0.6015,0.5638,0.6625,0.5331,0.6223,0.556,0.5489,0.564
"179",0.545,0.4978,0.4832,0.5126,0.591,0.4848,0.4673,0.5369,0.4995,0.4969,0.6952,0.6975,0.7631,0.7256,0.7105,0.5444,0.525,0.4865,0.62,0.503,0.6053,0.5044,0.581,0.5082,0.605
"180",0.567,0.5692,0.5354,0.5756,0.5445,0.6578,0.6502,0.6806,0.676,0.6385,0.5882,0.5635,0.5748,0.533,0.5824,0.6109,0.5505,0.571,0.63,0.5965,0.5751,0.4005,0.4841,0.5696,0.5595
"181",0.52,0.4846,0.5248,0.514,0.426,0.2404,0.2751,0.3118,0.3195,0.3002,0.2988,0.2685,0.2993,0.3118,0.3003,0.3134,0.316,0.331,0.366,0.3715,0.4388,0.3965,0.3819,0.4823,0.3655
"182",0.733,0.6864,0.7174,0.718,0.718,0.5196,0.4928,0.5138,0.508,0.4677,0.5606,0.559,0.5749,0.5072,0.5555,0.3514,0.416,0.3935,0.4242,0.3475,0.5976,0.5392,0.6325,0.5789,0.6045
"183",0.1845,0.2424,0.256,0.1806,0.204,0.6418,0.5554,0.6432,0.6525,0.5823,0.4335,0.438,0.4202,0.4365,0.4471,0.5197,0.5155,0.525,0.5468,0.565,0.4348,0.4735,0.418,0.3754,0.342
"184",0.4885,0.4856,0.5091,0.557,0.424,0.6139,0.5402,0.561,0.5555,0.5786,0.6605,0.673,0.7217,0.722,0.6959,0.4705,0.4435,0.404,0.4888,0.3935,0.511,0.4071,0.4848,0.5283,0.503
"185",0.468,0.4408,0.404,0.469,0.453,0.7093,0.6696,0.6878,0.6535,0.6905,0.6895,0.653,0.7149,0.7052,0.6888,0.3529,0.357,0.4205,0.4742,0.472,0.6264,0.6538,0.6586,0.6359,0.686
"186",0.5565,0.5064,0.5738,0.5518,0.5445,0.5485,0.5413,0.578,0.527,0.5836,0.5968,0.6455,0.6013,0.6039,0.614,0.6295,0.5675,0.4665,0.578,0.565,0.5305,0.5417,0.6094,0.5921,0.6615
"187",0.6465,0.6394,0.6302,0.6894,0.6165,0.4496,0.4454,0.483,0.494,0.4596,0.571,0.5505,0.5663,0.5874,0.5339,0.5434,0.649,0.584,0.5748,0.5645,0.5048,0.4885,0.4952,0.5926,0.567
"188",0.6815,0.599,0.675,0.5742,0.589,0.7567,0.6872,0.7043,0.717,0.7043,0.6618,0.65,0.6943,0.6395,0.676,0.4521,0.4315,0.4055,0.4442,0.3885,0.425,0.4084,0.4337,0.3498,0.3655
"189",0.6245,0.5608,0.5925,0.6526,0.5535,0.7041,0.7195,0.6966,0.659,0.6409,0.544,0.538,0.5356,0.6038,0.5422,0.5126,0.5495,0.482,0.598,0.563,0.6267,0.5358,0.6081,0.5304,0.6495
"190",0.6075,0.4874,0.568,0.4866,0.5245,0.6176,0.6525,0.6719,0.5685,0.6569,0.6388,0.7025,0.6835,0.6342,0.6643,0.526,0.4805,0.5695,0.6012,0.534,0.6365,0.5544,0.5703,0.5993,0.496
"191",0.654,0.6952,0.691,0.6728,0.602,0.421,0.4845,0.4519,0.442,0.4536,0.7545,0.7205,0.7302,0.6676,0.6761,0.6837,0.729,0.7405,0.7052,0.6965,0.7664,0.6881,0.7749,0.7159,0.7225
"192",0.641,0.664,0.6783,0.6608,0.599,0.6801,0.679,0.6216,0.6125,0.6312,0.736,0.695,0.7218,0.661,0.6594,0.5557,0.4815,0.4335,0.4986,0.5095,0.6194,0.5405,0.672,0.578,0.5835
"193",0.7095,0.6894,0.6362,0.5998,0.656,0.6239,0.6148,0.5816,0.6225,0.5795,0.6493,0.704,0.6936,0.6369,0.6774,0.6116,0.7265,0.6875,0.5242,0.6095,0.6847,0.6501,0.6444,0.6219,0.645
"194",0.612,0.64,0.6161,0.594,0.6265,0.4382,0.4743,0.4533,0.4365,0.4523,0.7067,0.7225,0.7683,0.7282,0.7354,0.6336,0.5955,0.5865,0.6156,0.685,0.5938,0.5868,0.5866,0.6108,0.701
"195",0.4655,0.4486,0.4275,0.4238,0.4475,0.575,0.5977,0.5868,0.5255,0.604,0.5626,0.5535,0.5707,0.5561,0.5703,0.6691,0.6005,0.6715,0.6794,0.6795,0.5691,0.5603,0.5333,0.589,0.6915
"196",0.463,0.3922,0.3882,0.398,0.431,0.403,0.3669,0.4195,0.3865,0.3941,0.638,0.582,0.608,0.6557,0.6394,0.431,0.3585,0.415,0.371,0.389,0.3853,0.3167,0.2887,0.3204,0.454
"197",0.36,0.3,0.4047,0.3714,0.3795,0.714,0.7142,0.6907,0.6635,0.6531,0.448,0.4715,0.444,0.5332,0.5185,0.3529,0.357,0.4205,0.4742,0.472,0.4963,0.6375,0.5612,0.472,0.5945
"198",0.431,0.4036,0.3186,0.4034,0.387,0.4583,0.5081,0.5017,0.4865,0.4557,0.6347,0.6175,0.6645,0.6749,0.6516,0.5881,0.5015,0.4765,0.6408,0.5375,0.4987,0.4746,0.4541,0.5216,0.46
"199",0.58,0.5216,0.5045,0.5288,0.6235,0.5569,0.5144,0.5275,0.5375,0.5716,0.5535,0.553,0.5515,0.6296,0.5788,0.5789,0.5985,0.59,0.625,0.5685,0.4797,0.4371,0.4583,0.5186,0.4545
"200",0.493,0.4256,0.3411,0.4568,0.411,0.4868,0.539,0.4803,0.471,0.4991,0.578,0.5485,0.5308,0.5764,0.5492,0.4086,0.466,0.4795,0.4384,0.4705,0.6719,0.5804,0.6484,0.6347,0.5545
"201",0.5235,0.511,0.5107,0.4918,0.5085,0.5998,0.6632,0.5757,0.547,0.5813,0.56,0.569,0.5986,0.5642,0.5828,0.4937,0.431,0.4515,0.4998,0.48,0.6443,0.5869,0.6157,0.6326,0.5555
"202",0.548,0.5004,0.4789,0.5348,0.58,0.6094,0.5804,0.5973,0.6105,0.5809,0.5855,0.584,0.5812,0.5788,0.5783,0.5198,0.451,0.4365,0.6274,0.5185,0.5195,0.5199,0.4915,0.5835,0.504
"203",0.5485,0.4674,0.5273,0.5122,0.4895,0.4868,0.5528,0.5134,0.5035,0.4693,0.4886,0.581,0.5263,0.5014,0.4978,0.5206,0.5395,0.4545,0.518,0.494,0.5175,0.4921,0.5,0.4591,0.581
"204",0.6375,0.5974,0.651,0.6088,0.56,0.4505,0.4272,0.4905,0.454,0.4947,0.6807,0.731,0.7233,0.6957,0.695,0.6478,0.549,0.627,0.6628,0.5765,0.4429,0.5557,0.4546,0.4941,0.491
"205",0.647,0.5776,0.557,0.6224,0.654,0.5327,0.5227,0.5028,0.5415,0.5619,0.6827,0.6465,0.7048,0.6642,0.6462,0.5701,0.5385,0.5395,0.593,0.5825,0.5922,0.6832,0.6442,0.6511,0.5835
"206",0.582,0.5462,0.5094,0.6278,0.64,0.5742,0.603,0.5251,0.561,0.6028,0.5354,0.5675,0.5645,0.5527,0.5381,0.6748,0.664,0.693,0.628,0.693,0.6043,0.5186,0.601,0.6367,0.596
"207",0.245,0.2206,0.3144,0.2236,0.238,0.5175,0.5507,0.5781,0.51,0.566,0.6224,0.653,0.6515,0.5842,0.6327,0.4619,0.522,0.4665,0.5266,0.4245,0.5212,0.5538,0.5869,0.657,0.5845
"208",0.566,0.5828,0.5668,0.5842,0.573,0.2172,0.2579,0.2508,0.245,0.2351,0.28,0.294,0.2717,0.2736,0.2635,0.6981,0.6935,0.6115,0.6898,0.6095,0.2324,0.2515,0.2015,0.2491,0.186
"209",0.686,0.589,0.5899,0.599,0.594,0.5869,0.5719,0.6439,0.6275,0.573,0.6531,0.6095,0.6312,0.6913,0.6235,0.625,0.548,0.5045,0.658,0.6055,0.3999,0.3938,0.3445,0.3351,0.3655
"210",0.7255,0.6804,0.7361,0.7006,0.655,0.4147,0.4598,0.4523,0.449,0.4076,0.5818,0.6195,0.6492,0.6065,0.5994,0.6059,0.564,0.5925,0.6022,0.6255,0.6636,0.555,0.5893,0.6764,0.5065
"211",0.4685,0.396,0.3855,0.406,0.432,0.4598,0.4039,0.5195,0.478,0.4963,0.4358,0.4165,0.4491,0.4125,0.3778,0.7085,0.625,0.68,0.7326,0.6095,0.618,0.6348,0.6179,0.6268,0.609
"212",0.6995,0.6148,0.6711,0.6312,0.5775,0.5275,0.4703,0.5857,0.551,0.5207,0.5654,0.6375,0.5926,0.5921,0.5955,0.7296,0.7,0.6675,0.7346,0.648,0.5549,0.4435,0.5008,0.5733,0.5825
"213",0.648,0.6468,0.6269,0.7024,0.6285,0.4118,0.3763,0.3546,0.4235,0.3861,0.6246,0.602,0.5849,0.5558,0.5958,0.6716,0.5935,0.6665,0.6164,0.64,0.7102,0.6637,0.6455,0.6353,0.7185
"214",0.466,0.4612,0.3717,0.4274,0.4035,0.612,0.5986,0.5485,0.6235,0.583,0.428,0.404,0.401,0.5121,0.471,0.4996,0.537,0.501,0.4688,0.3865,0.4261,0.5501,0.4685,0.4697,0.52
"215",0.51,0.5376,0.5264,0.4528,0.4915,0.5656,0.5992,0.5646,0.572,0.5674,0.4552,0.3815,0.346,0.3808,0.3961,0.4995,0.6265,0.566,0.5662,0.612,0.7271,0.6486,0.6572,0.6254,0.688
"216",0.6945,0.7072,0.699,0.677,0.711,0.55,0.6425,0.6014,0.5525,0.5943,0.7607,0.685,0.7238,0.7378,0.7403,0.701,0.672,0.726,0.6886,0.64,0.6843,0.5698,0.5742,0.5801,0.592
"217",0.588,0.5288,0.5488,0.5198,0.5935,0.6101,0.5692,0.6355,0.6505,0.5481,0.5485,0.5865,0.6157,0.6055,0.5562,0.7085,0.625,0.68,0.7326,0.6095,0.5202,0.6552,0.5919,0.4755,0.6015
"218",0.744,0.698,0.764,0.6998,0.697,0.4543,0.4145,0.5405,0.4845,0.4357,0.4631,0.439,0.4459,0.5281,0.4953,0.4194,0.365,0.4465,0.372,0.411,0.4431,0.3948,0.3865,0.4786,0.35
"219",0.411,0.366,0.4692,0.415,0.438,0.4808,0.4237,0.3968,0.366,0.3986,0.5255,0.49,0.5212,0.5638,0.547,0.4785,0.4055,0.372,0.4688,0.4575,0.55,0.4307,0.4325,0.3713,0.515
"220",0.465,0.5124,0.451,0.4772,0.437,0.4625,0.4035,0.5095,0.476,0.4715,0.4427,0.477,0.4472,0.4864,0.4497,0.4733,0.4375,0.4045,0.5296,0.4485,0.6881,0.6716,0.6115,0.6278,0.729
"221",0.5985,0.508,0.5002,0.5668,0.577,0.6757,0.6572,0.7023,0.648,0.6223,0.7262,0.6855,0.7212,0.665,0.6504,0.3039,0.3715,0.3155,0.3626,0.3105,0.6167,0.5703,0.6138,0.6251,0.6555
"222",0.578,0.5602,0.5488,0.645,0.6045,0.4431,0.5146,0.4435,0.4435,0.5356,0.6726,0.6505,0.6682,0.6899,0.6838,0.4885,0.499,0.5335,0.4976,0.626,0.5626,0.5366,0.5544,0.6817,0.594
"223",0.674,0.6922,0.6478,0.7108,0.689,0.579,0.5713,0.592,0.5805,0.6,0.5035,0.5175,0.5019,0.5236,0.5284,0.5629,0.484,0.491,0.4778,0.522,0.4284,0.4025,0.4428,0.3688,0.3605
"224",0.7155,0.6756,0.7221,0.6714,0.6535,0.436,0.4079,0.4761,0.469,0.4289,0.6475,0.6395,0.6591,0.6406,0.6544,0.5367,0.5905,0.4965,0.4676,0.477,0.6355,0.6631,0.6371,0.6188,0.661
"225",0.706,0.6366,0.7149,0.7068,0.7,0.4303,0.3899,0.508,0.493,0.4298,0.6551,0.6165,0.6573,0.7023,0.6299,0.7237,0.6935,0.6685,0.7294,0.63,0.575,0.4408,0.5227,0.6389,0.6145
"226",0.73,0.6808,0.7915,0.7872,0.7285,0.4882,0.4607,0.5528,0.5195,0.459,0.6934,0.6715,0.7321,0.7321,0.7274,0.781,0.7655,0.7715,0.794,0.728,0.7204,0.6342,0.6656,0.6413,0.738
